# BEAST v1.7.5
# Generated Fri Feb 28 17:28:00 CET 2014 [seed=1393604879633]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	388373.treeModel.rootHeight	388373.kappa	388373.frequencies1	388373.frequencies2	388373.frequencies3	388373.frequencies4	388373.clock.rate	388373.treeLikelihood
21300000	-42.58067855456254	2.7513900170125785E-19	-631.1690158501231	80.91989425919007	-137.3560554195979	-493.8129604305252	3.2721344184832864E7	1.8228441585907608E8	1.2550279169593807E8	1.3691764029182094E8	1.321732930802847E8	9.182290435888399E7	5.282175222079113E7	2.4883424121595867E7	4.689265708040618E18	0.7132322929530476	6.134781712302299E8	3.8111872311007464	0.2755252818033657	0.1700978687157549	0.19676552530006758	0.3576113241808116	3.6944175026761804E-11	-493.8129604305252
21330000	-43.59604775529	1.218476640888975E-18	-637.4129495382937	78.54340144245631	-138.5103783842441	-498.9025711540496	2.6187921387621265E7	4.7640180569108084E7	1.0250286208583418E8	4.661241222324102E7	1.7015976740758944E7	1.532654998464033E8	2.089954194676511E7	2.1982993560412068E7	9.280702281907936E17	0.6727899025952476	3.648596022343097E8	7.978137641326299	0.28992583751111906	0.1560765865669925	0.20352279037083704	0.3504747855510512	3.7968866319864614E-11	-498.9025711540496
21360000	4.00027934324635	3.3517942366080063E-29	-405.8597862548442	128.53193791859786	88.22358937646145	-494.08337563130567	0.01774540389414049	0.08626117375000382	0.07903985857386009	0.05393078034131438	0.020322312540813722	0.02616809191272023	0.003184310112216412	0.038473185147186194	8.266916796871514E27	0.6994597254904455	0.053664638163135825	2.0584171376451073	0.28335898355335987	0.1989996506990114	0.14674733037805088	0.37089403536957755	0.18862583797938037	-494.08337563130567
21390000	-39.610633742111986	2.7906249692371504E-20	-628.9216209910944	87.63689861135103	-134.5150660303479	-494.4065549607466	5.4465195875961654E7	4.246265974310011E8	9.39402273517636E7	2.3510722234803393E8	2.8533346365255523E7	1.9247259056238195E8	2.47167538324978E7	4.483528911234183E7	3.496998961160028E19	0.05004926655395985	1.9217735651992762E8	1.5671720238495888	0.2660573132012457	0.14703859027150645	0.19351894191398622	0.3933851546132614	1.1100193829283225E-10	-494.4065549607466
21420000	-7.465404256484138	5.355280736168888E-30	-455.6241736403	131.96114717049164	37.64869685574892	-493.27287049604894	4.856965375017582	8.9449286776812	23.55103373936078	12.346814064163226	14.35069655969292	5.139043091079631	7.237355150892092	18.68249767862507	3.7058098298222856E28	0.8736920445666014	23.0231806141623	1.6509369779059502	0.2585383204251588	0.18369067729804012	0.17491661853333434	0.3828543837434665	9.457351440033356E-4	-493.27287049604894
21450000	-10.74731215915689	4.130509999572818E-29	-479.577969788027	128.17204249658448	14.035913021255737	-493.61388280928276	45.87293938097332	261.05603835035765	60.00404335902458	299.04648299532454	69.80568071313424	24.081347744864164	117.60194215602871	38.12352241728603	9.985075725705306E27	0.3903011537047795	107.94809310444965	4.5890089331103985	0.3224394965573628	0.1625061947528319	0.1637731775267182	0.3512811311630869	1.6253386214465953E-4	-493.61388280928276
21480000	-2.426159513607791	7.148469808383982E-30	-437.6910326733055	131.609764451493	58.15564470290323	-495.84667737620873	0.37487173148577846	1.8164797596301958	2.1133195093451533	0.7381374232069704	1.5497901624815684	0.5908869473164009	1.014747960032001	0.874113420332731	3.422251132711301E28	0.7188566065814473	1.58320969268707	7.694268621910272	0.27902569949559053	0.18873420235873875	0.17238057541268023	0.3598595227329903	0.00885351474407247	-495.84667737620873
21510000	-11.452254991910692	1.435188076409659E-28	-477.57433811599554	125.30569879690661	17.6423636821658	-495.21670179816135	27.576526131872633	103.60007501911714	111.02917261935681	116.08476225249112	59.50834128189691	92.53333327287785	37.07820353992916	12.866306119999813	4.342730388153338E27	0.6609072908528967	119.1997572124767	3.2544897086351106	0.3364863197775775	0.15009286883826947	0.1418176143659461	0.3716031970182068	9.41397171640517E-5	-495.21670179816135
21540000	-5.573093603062585	3.7444856409314573E-28	-458.6339058470133	123.5215166326334	35.510617253821295	-494.1445231008346	2.559019706249287	11.40913588979599	20.001336440431828	16.789871179943617	3.9612170998183123	10.040614906208283	0.35840603182108693	1.1409188300081656	2.4949770100603316E26	0.8460789502936475	2.2519464339398936	2.9377452855740467	0.2855903406750085	0.16300698656126464	0.13210876417813383	0.419293908585593	0.007841439005977337	-494.1445231008346
21570000	3.514611626793582	5.730292977530843E-31	-413.26818941193187	135.66129360968193	81.67523775222597	-494.9434271641578	0.02367559050300691	0.08453187449724749	0.09194946287656079	0.13121771741453647	0.06519022752185752	0.07829654002894441	0.12585481943128451	0.06243143181338096	3.710564528444309E30	0.012941661863753343	0.029270621048115803	3.131474030571643	0.2935761633790164	0.16645033739845935	0.18396679930548543	0.35600669991703876	0.2927898616469366	-494.9434271641578
21600000	3.836130056669419	5.526107252107926E-33	-408.71779860570433	144.5325412613455	86.25663784986874	-494.9744364555731	0.01664996409926326	0.1457032133708955	0.1175610329990082	0.11304925272789318	0.10442265351286173	0.011205310633687201	0.009510673772308185	0.06772230315325244	6.900600672050753E31	0.9059159821429736	0.0329760071890544	2.0399357514758854	0.3010099026852392	0.1307378678660731	0.15718626449167206	0.41106596495701553	0.39671629951957044	-494.9744364555731
21630000	-10.515094724823891	1.126960193144344E-29	-466.9100772458936	130.7483930437587	26.83481549523262	-493.74489274112625	12.986870328964237	46.39884960850918	89.57895093679541	55.445863599227025	42.85758755788932	31.10044739396559	25.726822770407136	19.68262401467626	4.315602588273163E28	0.09437632318938408	84.64884628953676	1.1082286966494586	0.25744763030809553	0.18930253541546593	0.18325810423749594	0.36999173003894253	1.712243798977774E-4	-493.74489274112625
21660000	-25.359474453289298	9.311182835005523E-26	-552.5423840765418	112.82463493939781	-60.204644212713674	-492.33773986382806	99415.70787750836	218422.2296123519	137346.21471101866	270243.7626374	71975.3445766182	86650.65215127295	173265.6013376358	45376.98673667035	6.340482843411192E24	0.1055870839884918	149005.12324816806	2.1145901021783713	0.2752900973239184	0.18919947862098765	0.1595584086877875	0.37595201536730644	9.496152576398536E-8	-492.33773986382806
21690000	7.250045450233604	3.8618382230047306E-32	-387.6128707199125	142.2114849607408	107.66207847618088	-495.27494919609336	0.002000070477905912	0.01375811298383986	0.006827217474457664	0.014827558758571816	0.0012351512334320609	0.010069870571954763	0.007261026033853184	0.0055472905018829986	1.4661701290088163E31	0.2471628644366187	0.016745077524772053	2.490495049201002	0.2585034588940853	0.16182419586059674	0.19894507878292228	0.3807272664623957	1.0435785653288523	-495.27494919609336
21720000	-13.167893057198457	1.429316847404007E-27	-484.0784321073167	121.239567914025	8.927414646087406	-493.0058467534041	60.44904845320646	159.79516400217605	204.66677068315934	200.24850742178847	138.33535303279535	92.24638565132781	105.25564931196583	171.92995045196437	6.258061393455315E26	0.04925152727710837	357.84030349858773	2.951636945244661	0.28320361010967865	0.18525642199865136	0.13708327466391174	0.3944566932277583	4.3669581457959355E-5	-493.0058467534041
21750000	4.149670769891792	8.952595231635403E-31	-413.62149389932944	135.71057201164393	83.84296569482518	-497.4644595941546	0.04667979310376618	0.11683022177309306	0.1560904806905464	0.2467396809110537	0.041335441263117924	0.03052962148132523	0.09095579191102698	0.04061065403451303	1.0179738894208786E30	0.36397646571068293	0.050061094941999285	2.826903375978658	0.3241759559200631	0.17809967575779456	0.11853767816592986	0.3791866901562125	0.16589132542529209	-497.4644595941546
21780000	-41.370141237250195	1.3509509276733602E-20	-634.404190644154	88.86883639266622	-140.20845458700614	-494.1957360571479	1.2501372122518149E8	6.829114135853492E8	4.0112441152341455E8	3.201684046689321E8	2.0078865311287197E8	6.514068730993787E7	2.5625898676896736E8	5.013489664022167E8	1.740085935474433E19	0.7689803081437921	4.7966858681935555E8	7.532688952009723	0.3033931739739782	0.1730516119120168	0.15340905599539334	0.37014615811861185	3.365263812622918E-11	-494.1957360571479
21810000	-2.825891324019259	2.040302075871515E-29	-442.8586590005589	129.2758708724951	52.20341915217628	-495.0620781527351	0.995156279522281	7.115338518889965	3.5580061817309514	3.8641387249869115	0.6758768736934492	2.231935259117915	2.1227011046411937	1.5961676596262007	4.860092125921343E27	0.8127075226917407	0.8117931797224818	1.2873781887289846	0.30464420432574807	0.1643508238668986	0.15961185047199516	0.37139312133535846	0.022831548072552443	-495.0620781527351
21840000	-23.479485510490512	3.445372909862035E-26	-545.1369472621261	113.74801083669061	-51.045494945137705	-494.09145231698847	29112.826959723498	128800.64152297883	83659.46830465714	210330.30873874712	7355.4992448860485	84956.07166600657	53892.393656392414	25311.627080302416	4.911060079978356E24	0.2890196492385948	38551.53383004855	1.945418905456581	0.2854120708236106	0.2056861613465889	0.17946948746042582	0.329432280369375	5.469659648642901E-7	-494.09145231698847
21870000	-21.067494903761613	1.4188525158452698E-26	-526.0978746160816	116.51645847995175	-29.832636554566133	-496.2652380615155	3428.0460722010575	9086.014274580237	14400.177103451242	13063.458167855755	4165.721378985145	5866.451397526179	3055.1091784380246	1880.3379543354454	3.125531994451135E25	0.3668740709073941	18901.985336377013	10.633207894541185	0.27867382463889934	0.2027121902555161	0.1477712499342325	0.37084273517135236	8.97702529784853E-7	-496.2652380615155
21900000	4.551253130255645	1.812427638654931E-33	-389.83665292444846	147.94603532148972	105.27287099552241	-495.10952391997085	0.006824839572771955	0.03344548724462568	0.007116391419744518	0.024164345390577123	0.007744480304667164	0.014334282718471456	0.028832382221350834	0.0028847022309919012	4.487773269546052E31	0.8534969130199391	0.05755199845053121	1.1577860255972257	0.2788501620737308	0.20236946262072633	0.13883310543645488	0.37994726986908833	0.3191820081483199	-495.10952391997085
21930000	-2.767335517732552	1.191603964037034E-31	-448.40748240134167	139.77986610398122	47.494463045564004	-495.9019454469057	2.090433778335303	13.116197206313107	7.024615960189079	15.478432967699495	1.5790279397633735	1.7601437517979757	4.776154951280817	2.5351183143763403	6.929493266075425E30	0.39659293114689975	1.0069110872064773	4.649960845171208	0.30605196302698295	0.14885223833901104	0.17298649398110116	0.3721093046529053	0.02831898115887251	-495.9019454469057
21960000	0.976361198948953	8.107930951796218E-33	-408.0520476773603	145.01642211247588	84.78144509403765	-492.8334927713979	0.043956783271692716	0.05498180690106139	0.16416689581342692	0.05391406891048403	0.09059476431170342	0.07513091105109408	0.09101853469297763	0.1278546398667324	6.509807096518666E31	0.6616207584641849	0.3369452669562447	2.778395338097441	0.2998912864658713	0.1567709289755746	0.15727719826749242	0.38606058629106205	0.05556231566883397	-492.8334927713979
21990000	-8.74698730242298	2.856967125545704E-30	-463.6170776799157	133.28853048761107	31.183265261850863	-494.8003429417666	9.762999887534152	19.54301708048481	38.502871048987956	40.57689376145328	20.05169708087286	18.32092420324423	15.533261401296155	20.49398486767022	4.047321751583772E29	0.2602246965714584	36.25137550886031	3.6962019717513273	0.34651505391642495	0.16001040780132605	0.15462673832234525	0.33884779995990416	4.660463547582181E-4	-494.8003429417666
22020000	-10.424514033705051	4.476266359751743E-31	-460.3441548681201	137.08639867305152	32.67511270431923	-493.01926757243933	11.14251895921306	42.607167040526285	53.89351375662842	45.24561823321684	52.279302476255225	11.627115154545193	13.358234091520822	8.352701935185193	5.1747110356013016E29	0.6276991433429604	95.80288404071811	1.2052781666484844	0.31013965252606446	0.17762602851722592	0.15863672010340063	0.3535975988533094	1.861486411662219E-4	-493.01926757243933
22050000	-12.21754197675267	5.071097429050577E-31	-477.25022465569396	136.89005578306103	17.41426994746766	-494.66449460316164	47.63170838393797	77.98261489276976	221.94971169241117	320.9800378030163	44.9789337574604	61.49749635126871	51.64861691305555	126.08715726820569	1.6751947497847923E30	0.37540064506844983	136.0123692520658	3.3082092890697576	0.2845345603916852	0.17639149996210146	0.1336555288140305	0.40541841083218333	1.070055290345554E-4	-494.66449460316164
22080000	-2.837988293432077	6.816976527451048E-34	-434.9725503651398	150.33476352975293	58.705965997058996	-493.67851636219876	1.1524962247194666	2.7956568341302	2.3300878374948844	7.839272369250536	1.4873857867280156	0.7169801279205287	4.659768511551497	4.039446383930215	1.2048996042743705E33	0.124256039953615	1.5405985424859323	0.958806444326239	0.3086000664884441	0.1587168664815028	0.15305514569860226	0.3796279213314515	0.010622770008456513	-493.67851636219876
22110000	0.25970248747224156	6.988590043636942E-35	-404.3798892029019	152.52582840091168	89.63940870116166	-494.01929790406354	0.04226126843437417	0.1874136033468147	0.09234180944997833	0.1603970097306268	0.10389734883212975	0.02809094777053805	0.03604799435628266	0.14433253533604334	1.2091782980686157E33	0.20393005785989202	0.3086680252442417	4.293199051744181	0.2710033968873032	0.16297150452833292	0.14379071446636735	0.4222343841179971	0.06419413272092728	-494.01929790406354
22140000	-8.257531965765764	1.840804102996524E-32	-438.312381084905	143.38961436501012	54.300709494108375	-492.6130905790134	0.6844966622998956	1.7187690566036327	3.866406126475149	1.6466469233222207	1.9598782501016108	3.302913635428678	0.3427882231404736	1.3253854632409827	6.4351539104026215E31	0.23177117880363723	18.717605968678555	3.946690615664447	0.2986626275855744	0.16957787177232364	0.15961649084580642	0.3721430097962961	0.001119592789040747	-492.6130905790134
22170000	3.9049006785137106	2.2760515411920582E-34	-394.2807501167565	151.68582552041428	98.84883096816928	-493.1295810849258	0.018137033910304245	0.09555068224796588	0.06170723176714679	0.05570127155653437	0.017210785989648068	0.0779713735950828	0.016706391471325646	0.054789445693944415	4.8479074222472516E32	0.6542477064689227	0.04382471049927599	1.492808577865829	0.2813554980318114	0.17234110490276433	0.15206071473550797	0.39424268232991694	0.26248165562397757	-493.1295810849258
22200000	6.498931178723048	1.401441391967766E-35	-382.52505529384507	157.43187201098962	112.62644407863246	-495.15149937247753	0.005394571753855459	0.031104847239810652	0.018807734390990087	0.023802656075718465	0.0013724832399159405	0.012606058611535522	0.020265130354750107	0.01503808147144862	6.718076904719202E33	0.7580431956501962	0.013793281501640157	0.6008759626423862	0.2874615298215674	0.17496854976916962	0.15351765609940887	0.3840522643098548	1.2533643169383333	-495.15149937247753
22230000	5.354878174031439	3.1096137409806684E-35	-377.72332137074517	156.19299369313308	116.38584148889906	-494.10916285964424	0.002050111293144842	0.007372212419210923	0.01084836651288085	0.008255672090025815	0.00302015882351516	0.005049019112882594	0.005546664348934311	0.007059700278156357	3.8053723213977156E34	0.20679155397241067	0.022662336749461196	2.731121553612387	0.2963070668761239	0.15302078778233155	0.2019580516495119	0.34871409369203316	0.6874128058566661	-494.10916285964424
22260000	-23.32282798569762	2.4822062534357417E-30	-537.1081660510514	133.3554307673977	-42.091002487978145	-495.0171635630732	24890.61715325029	185261.01340219326	20991.981468820693	109722.1552016945	33524.837763950476	22190.36604689979	139556.25500453034	29108.44181333594	9.236315209964106E28	0.3914748673748438	37686.07717019169	1.5900593884377694	0.2565527051977124	0.16583849345199558	0.19057104913543213	0.38703775221486036	2.872997622067769E-7	-495.0171635630732
22290000	0.8989066913112316	2.0138364700979508E-35	-402.83940119625197	156.93825912911817	92.10055826376666	-494.93995946001866	0.04221637746921608	0.2870199470967821	0.08403699111832255	0.1197668697616071	0.1073507504786083	0.02132341310020067	0.041485976805196355	0.03866193255889848	7.220590486332505E34	0.08512035056814501	0.2574284757399099	1.0278106585287832	0.33172223933506817	0.1708150256263938	0.16791940060519978	0.3295433344333388	0.05662558694446708	-494.93995946001866
22320000	-25.420127833134615	2.672255950952897E-28	-530.4653715325651	124.30468199535576	-34.15765120289906	-496.307720329666	4512.119002695236	14722.572296621009	10715.987310247008	10239.504622042437	27837.34089640219	21924.56818523261	14362.957523730394	11368.665552350283	4.72644402081079E26	0.8583985306919948	123775.8459465311	1.0970444771882688	0.27250271440065116	0.23655335451455267	0.1427572887529826	0.34818664233181396	1.4053531407981036E-7	-496.307720329666
22350000	-3.0527464864744376	1.442805008365462E-31	-425.4990528233045	135.75978499739733	69.58654630014227	-495.0855991234468	0.06384054995427896	0.3667693715675842	0.26967202599385404	0.30388459354272984	0.42027437653807703	0.15819980796052513	0.16714959431353318	0.07010571251098814	1.526432220501033E31	0.6872398403851071	1.5011859147871671	1.5707994801538085	0.2692692853772942	0.21645262558739714	0.17207167448033253	0.34220641455497647	0.007590565089454609	-495.0855991234468
22380000	1.5163280624048783	4.84126145373774E-31	-418.55047621444425	136.61098203791346	81.26028434389183	-499.8107605583361	0.0662539106753697	0.2200395388636993	0.3547632184534501	0.5070301486654157	0.0808502274456575	0.15806303409358735	0.038568142234025674	0.05952754446112744	1.9079823726886585E29	0.7849381203545681	0.1333030917078178	0.41009583955736456	0.25133703181654043	0.21925662953937028	0.16602518281675566	0.36338115582733393	0.10009204865633721	-499.8107605583361
22410000	-17.234836449221497	2.0215463354224067E-26	-508.68208260763987	115.13340553091356	-14.974194453118464	-493.7078881545214	439.47377799534956	1585.5381573918144	1086.9378553884267	1163.434903448448	1406.0415380090726	1488.186861325064	1989.556188259299	164.1295615261581	4.165146206091121E25	0.6304045503506868	1945.0899691359903	0.9721260866135563	0.2754461830270687	0.1621401120724417	0.1758528068133177	0.3865608980871722	9.030030807913507E-6	-493.7078881545214
22440000	9.01963916103087	1.6777045377460929E-31	-385.4164423051918	139.21696607541648	110.12281559056633	-495.53925789575817	0.001795160346773674	0.006523721070229934	0.015142991652744478	0.0035051362968969435	0.0060113963547643355	0.0012967245286465872	0.002451843211595331	0.006713183831714622	2.874940618667761E30	0.47498686983362676	0.004671898279916503	1.7276293014530104	0.2976696156666639	0.21588666449254548	0.12789062041333626	0.3585530994274547	4.3164385149873326	-495.53925789575817
22470000	-7.330382465866554	1.432373756072344E-28	-452.48946875721265	124.21559462772179	42.42450565533025	-494.9139744125429	1.8059376633738085	4.646239995449458	3.5948252727077223	5.171052524390942	7.158078247502154	1.769586198418613	4.890190338294848	0.6862909787975957	1.1992510282723266E26	0.9068270407098651	16.585633410902147	6.108840231308001	0.28034938793548064	0.14471595006214658	0.16187816465674829	0.4130564973456249	0.001270677538337765	-494.9139744125429
22500000	-21.779361888282107	2.645032203072231E-24	-542.5758690363413	102.57185695628827	-48.25312099458354	-494.32274804175773	18315.397487043138	90863.25781928984	47378.646127193475	60070.43251641708	11413.468388822532	28419.16562463506	47957.083166339726	3772.0280209189564	2.4539694690742205E21	0.8812701698906138	13675.095150658894	1.3987029814689524	0.25428018219477766	0.15163386922721844	0.18265979281815264	0.4114261557598516	1.3220652092732762E-6	-494.32274804175773
22530000	2.3415454983971946	2.8989360870521573E-29	-411.4610957867627	128.85917208286205	87.27839060467548	-498.7394863914382	0.023490687217042845	0.06616242817607515	0.07903390731776298	0.06258330121523707	0.032325755082892316	0.05758231913069682	0.012557316233673692	0.016039926012100816	2.571993064247426E28	0.39574629646581966	0.12493701601672352	0.2634021624150427	0.27147141893718774	0.18880481049899894	0.144276956333579	0.3954468142302347	0.10643005496041281	-498.7394863914382
22560000	-3.162187021128688	7.392922215292157E-27	-444.93377593750233	117.55493825669123	50.27560537424199	-495.2093813117443	0.37732366508338	2.4268773221507502	0.831288054784222	1.6495785354335017	0.5009193978212488	2.0000840815327274	0.737938420470415	0.09863763659344502	3.5637373348113895E25	0.44607995706552916	1.7112969465031056	4.657701861569782	0.2602566244416706	0.1646743610482983	0.15050897376167252	0.42456004074835896	0.006652836390699355	-495.2093813117443
22590000	-3.698086064251675	9.499243374247365E-26	-442.46795065707227	111.94295829578262	51.67774093740676	-494.14569159447905	0.33789666624035725	1.3860820806462797	0.5420091309030234	0.6212760190548661	0.43993858460962254	0.5458051416536897	0.46101952582045147	0.6662752732450306	2.62421435638719E24	0.07401230629646512	2.2903206705443213	2.545950171945253	0.31196110247650705	0.14581289868792488	0.1928382524332576	0.34938774640231096	0.007879619275593214	-494.14569159447905
22620000	-1.4120427396267337	1.101728329878397E-25	-435.6773345560414	112.21044137252136	56.87622421493447	-492.5535587709758	0.24349389591539847	0.704724288690025	0.4519929178633271	0.8804621062999675	0.49978552374420876	0.19544665516915774	0.5517539118252713	0.6588828185534588	7.918077340310834E23	0.879617852562362	1.0146600761756792	2.571290368111297	0.2592591861190918	0.1832876115073042	0.17612176427740622	0.38133143809619835	0.018508462730823294	-492.5535587709758
22650000	2.3490730094196044	1.948835007377117E-26	-412.2670940920588	115.61768823355467	86.21831010392253	-498.48540419598135	0.009930630550495062	0.027355864844391842	0.05628080400113875	0.018158006328583016	0.019360723267653354	0.026117193124734758	0.0161948997723149	0.029222280848719178	4.606803205762451E24	0.9332249579140909	0.09716601207979556	1.5477551836874985	0.29258661730926927	0.18774192735984305	0.1346669987767551	0.3850044565541331	0.056210577340874146	-498.48540419598135
22680000	-53.20059665097919	9.225344356257212E-15	-707.2257986525706	61.84980445250391	-211.6466291169112	-495.5791695356594	9.125275279544548E10	1.329540015670286E11	1.8047713905596414E11	1.423115230811713E11	8.576483543706444E10	1.8906976278326486E11	1.3118982982970352E11	5.7183893786064995E10	1.7712929566188312E13	0.6996023513625496	9.0200092893168E10	3.0053847338199122	0.30230031529758733	0.13683057193955142	0.19998106620303777	0.3608880465598239	2.6491548763506987E-13	-495.5791695356594
22710000	-36.75246127018454	2.4002330212016304E-18	-623.2412721083316	78.23974037877305	-128.84635497358616	-494.39491713474547	2.936467378537252E7	8.545867706294045E7	1.3240569049232213E8	8.4946427866006E7	6.223748522463912E7	1.2934092312842162E7	2.0957535976315904E7	8.511343748584175E7	9.48319451469709E15	0.9574411086827321	1.9057457957059383E7	6.742002260850879	0.28392569974162807	0.19295835559295021	0.16385762988114216	0.35925831478428005	9.468203557315962E-10	-494.39491713474547
22740000	-11.918037104179284	2.1013816212265276E-23	-498.13528612214503	101.5239393145841	-1.9843159010012599	-496.1509702211438	73.73227088824788	143.31750357455923	218.55298229822836	306.63727034236706	205.87212326864915	132.38094706522153	127.13641975769416	114.52950392843324	9.102338452058192E21	0.5552574913615228	56.67862832291724	1.9912168901840268	0.3048494937276852	0.2001624852888225	0.1606975886216973	0.33429043236179545	5.664600659732128E-4	-496.1509702211438
22770000	4.884192371296594	1.804594753632665E-26	-401.00330807013984	115.95452451178647	92.84812624614645	-493.85143431628626	0.004001324426225747	0.0179109639107448	0.014111065056336554	0.01239058290677595	0.003964455399634103	0.002927278524519299	0.01593872408646442	0.004569914590610312	1.9535977987921166E25	0.6723619214630574	0.017095972865389317	1.9310974100873761	0.2733754860419233	0.19757723942661992	0.15076650055323182	0.37828077397822535	1.2467636509745739	-493.85143431628626
22800000	3.6549719556453137	1.1338218707280719E-26	-408.5747242438412	116.69166777106255	86.28118260138298	-494.8559068452242	0.011608948707333708	0.07083944838933418	0.07553932386953185	0.05202166124020051	0.019103376077946453	0.018398628375234316	0.0017878525876767319	0.0173472421595083	3.8291195529126557E24	0.9329533022986501	0.05584234330527646	0.6661180487378848	0.2713631428679238	0.18562337430369102	0.172895790493866	0.37011769233451985	0.23529156491768521	-494.8559068452242
22830000	10.69055313914411	2.5047807887063535E-28	-380.19362680413604	124.3847600541249	115.50940547185064	-495.7030322759867	5.073203904070434E-4	0.0017937211089299472	0.002997997280647537	0.0021199624126377096	0.0018619072859832762	8.444504446665519E-4	0.00135384199796578	0.0016943126369833004	1.4656709497452605E26	0.959512302013927	0.0013877251931356097	6.089162455916959	0.31991408434373947	0.15381615761877018	0.16022033116240192	0.36604942687508923	8.525651964848128	-495.7030322759867
22860000	-17.99357608346072	1.7387798661884349E-22	-529.1706386440972	96.23990250015228	-35.76610924716955	-493.4045293969276	2664.862565684322	3544.430366687249	16248.665454514667	8886.731482045625	3848.66953314395	2216.1983637322023	5575.66441259073	914.7771463487852	3.380848284747597E20	0.680231418376435	2479.8816297135404	2.842776041935732	0.311958198905923	0.15744634257756618	0.15599941018088825	0.37459604833562343	4.960448057667182E-6	-493.4045293969276
22890000	0.6237120916615799	1.096313086170402E-25	-437.38392587387744	111.34389572317497	60.62160517389668	-498.0055310477741	0.12034078484353646	0.3451513967106733	0.28805461208713257	0.9932575522960233	0.14210374506767406	0.1707375528209575	0.1500498923966327	0.1961005136702351	1.44950566487009E24	0.2882819856083807	0.24750350573250596	2.674929460175394	0.2824595971771036	0.18261382510315	0.1346591293152385	0.4002674484045088	0.1269113014326369	-498.0055310477741
22920000	-3.5795886918965287	2.9228336549067494E-24	-458.0437239626116	105.670853540237	35.53666947401548	-493.58039343662705	1.2761424230235534	4.240209831663311	3.9260623480964765	5.598377877948078	0.5832630618460471	2.2564928670396944	2.0609988037715326	6.412948035466587	1.7202425457951044E23	0.6498995439819019	2.0705273488711526	3.740272559487528	0.3097317858600352	0.18227786294327372	0.1483718232377505	0.35961852795894156	0.007222981562959996	-493.58039343662705
22950000	9.682087209530177	4.0783287974242E-28	-383.71618079949536	123.40664486588206	110.59178859939311	-494.3079693988885	0.0011045510541365284	0.00578326862444076	0.0020749312014918227	0.0027596330531282336	0.0010632671857511166	0.002735351919002546	0.002182310904272978	0.00316212561640443	9.714109427446067E26	0.10332837628527687	0.004356712899072925	0.7403297674244385	0.2953751721645868	0.16582858938129239	0.16126382645779713	0.37753241199632487	3.7990457876310417	-494.3079693988885
22980000	-37.77789947501096	8.229936181046188E-17	-635.1980686580779	71.32403648739113	-140.65958881115793	-494.5384798469199	6.648866017006229E7	2.0222138756956223E8	3.8322284364340967E8	1.8441434219496614E8	8.156115604649939E7	9202232.330479044	9.066046466477339E7	1.0173384958830929E8	4.2590966393247485E15	0.7589877092319015	6.29870472261684E7	2.9842641878106018	0.2409583011696533	0.16644848157011222	0.17135306735586134	0.42124014990437436	2.0960626203891292E-10	-494.5384798469199
23010000	-16.309469486424806	1.9955090031496336E-22	-517.1283668550033	97.1043539889236	-21.56623337833189	-495.5621334766714	227.89328605771826	742.0191365189238	1596.5473550746317	1012.8669197096947	262.9502757044895	1705.6520425833467	766.0630105662918	345.5612371502463	7.064514193098347E21	0.10998597037841305	1201.1738458358664	2.1365969525994393	0.3075212477995005	0.1841928320992414	0.1830048956083276	0.3252810244929318	7.86529228657374E-6	-495.5621334766714
23040000	-19.511549661727337	1.3936960306739309E-21	-518.807533770355	93.42163694896695	-24.635103105678418	-494.1724306646766	400.5012330637572	711.7290622508492	2076.574715603975	891.5226442921561	883.8995400674783	640.1843533137051	476.3346607169632	1536.6130985013137	2.9803776014097285E20	0.20305553056850453	5877.164904904966	2.4957055021369934	0.3149467229386759	0.14112530966077325	0.16586041594224887	0.3780675514583031	2.8507490941019168E-6	-494.1724306646766
23070000	-0.2681243296160165	6.524409177290766E-25	-435.00783454984463	108.67934898272328	57.910510541027314	-492.9183450908719	0.1769095827054145	0.22434955534830495	0.5964027725552229	0.701123575872568	0.05920216716884909	0.11256519388333366	0.30213878326328863	0.42534719819812167	1.4730945718817916E23	0.8806548878776286	0.4730471110324851	2.082619497110728	0.26795263617685494	0.16403233195793	0.15493726064175162	0.4130777712234646	0.039195970981397675	-492.9183450908719
23100000	-1.417704176842298	8.678426776366919E-25	-439.9148337431981	108.31316764336641	53.79434905179559	-493.7091827949937	0.1763612264872429	0.5755292096659993	0.7861971545834344	0.49001226364889816	0.3797340719703496	0.48213042501925485	0.8033428802589863	0.17281694187744906	1.3327178871425928E24	0.018601845749068563	0.8316730138017954	1.392985057102456	0.27843144922332325	0.18908082179546198	0.18626238039577167	0.3462253485854443	0.025175921389203156	-493.7091827949937
23130000	-7.087532684732631	1.3885189066624852E-23	-474.52713123944335	102.6664087335457	18.663728359437016	-493.19085959888037	9.111203610233346	26.11714090437291	49.934126243053264	19.147701557615083	7.318965305031822	4.825816854604833	11.8798163849409	11.181467234985606	9.25790216090863E22	0.019491500599655067	16.880500542936794	2.457239639897835	0.2809222103361541	0.1802611144244486	0.1736489813496143	0.3651676938897841	6.484929917864578E-4	-493.19085959888037
