name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Rhopaloblaste singaporensis 	 NA	NA	NA	292784	NA	NA	NA	184800	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Loxococcus rupicola 	 NA	NA	NA	252728	NA	NA	NA	252727	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Lepidorrhachis mooreana 	 NA	NA	NA	292665	NA	NA	NA	292664	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dransfieldia micrantha 	 NA	NA	NA	292701	NA	NA	NA	349350	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hedyscepe canterburyana 	 NA	NA	NA	131269	NA	NA	NA	131268	417019	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Rhopalostylis baueri 	 NA	NA	NA	131294	NA	NA	NA	131293	417019	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Rhopalostylis sapida 	 NA	NA	NA	154490	NA	NA	NA	131293	417019	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Carpoxylon macrospermum 	 NA	NA	NA	184795	NA	NA	NA	184794	417061	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Satakentia liukiuensis 	 NA	NA	NA	184803	NA	NA	NA	184802	417061	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Neoveitchia storckii 	 NA	NA	NA	292669	NA	NA	NA	292668	417061	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cyphophoenix nucele 	 NA	NA	NA	115463	NA	NA	NA	115462	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cyphophoenix elegans 	 NA	NA	NA	293163	NA	NA	NA	115462	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Burretiokentia hapala 	 NA	NA	NA	145677	NA	NA	NA	145676	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Burretiokentia grandiflora 	 NA	NA	NA	292741	NA	NA	NA	145676	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Burretiokentia vieillardii 	 NA	NA	NA	292742	NA	NA	NA	145676	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cyphosperma balansae 	 NA	NA	NA	154475	NA	NA	NA	154474	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Physokentia dennisii 	 NA	NA	NA	184799	NA	NA	NA	184798	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Physokentia rosea 	 NA	NA	NA	292670	NA	NA	NA	184798	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Alloschmidia glabrata 	 NA	NA	NA	292651	NA	NA	NA	292650	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Basselinia humboldtiana 	 NA	NA	NA	292655	NA	NA	NA	292654	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Basselinia velutina 	 NA	NA	NA	292738	NA	NA	NA	292654	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Basselinia gracilis 	 NA	NA	NA	293161	NA	NA	NA	292654	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Basselinia tomentosa 	 NA	NA	NA	293162	NA	NA	NA	292654	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Basselinia deplanchei 	 NA	NA	NA	446118	NA	NA	NA	292654	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Campecarpus fulcitus 	 NA	NA	NA	292657	NA	NA	NA	292656	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veillonia alba 	 NA	NA	NA	292674	NA	NA	NA	292673	417062	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Brongniartikentia lanuginosa 	 NA	NA	NA	154470	NA	NA	NA	154469	417063	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Brongniartikentia vaginata 	 NA	NA	NA	292740	NA	NA	NA	154469	417063	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Clinosperma bracteale 	 NA	NA	NA	292659	NA	NA	NA	292658	417063	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cyphokentia macrostachya 	 NA	NA	NA	292661	NA	NA	NA	292660	417063	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Lavoixia macrocarpa 	 NA	NA	NA	292663	NA	NA	NA	292662	417063	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Moratia cerifera 	 NA	NA	NA	292667	NA	NA	NA	292666	417063	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Roscheria melanochaetes 	 NA	NA	NA	131296	NA	NA	NA	131295	417064	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Phoenicophorium borsigianum 	 NA	NA	NA	154485	NA	NA	NA	154484	417064	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Nephrosperma vanhoutteanum 	 NA	NA	NA	184789	NA	NA	NA	184788	417064	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Verschaffeltia splendida 	 NA	NA	NA	184791	NA	NA	NA	184790	417064	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cocos nucifera 	 NA	NA	NA	13894	NA	NA	NA	13893	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Allagoptera arenaria 	 NA	NA	NA	115439	NA	NA	NA	115438	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Allagoptera leucocalyx 	 NA	NA	NA	290275	NA	NA	NA	115438	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea allenii 	 NA	NA	NA	115445	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea crassispatha 	 NA	NA	NA	115446	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea butyracea 	 NA	NA	NA	169997	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea oleifera 	 NA	NA	NA	290271	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea cohune 	 NA	NA	NA	290272	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea phalerata 	 NA	NA	NA	290273	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea cuatrecasana 	 NA	NA	NA	290274	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea speciosa 	 NA	NA	NA	290276	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea bassleriana 	 NA	NA	NA	384646	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea rostrata 	 NA	NA	NA	681413	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea anisitsiana 	 NA	NA	NA	682599	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea brasiliensis 	 NA	NA	NA	682600	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea brejinhoensis 	 NA	NA	NA	682601	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea burretiana 	 NA	NA	NA	682602	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea eichleri 	 NA	NA	NA	682603	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea funifera 	 NA	NA	NA	682604	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea guacuyule 	 NA	NA	NA	682605	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea humilis 	 NA	NA	NA	682606	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea pindobassu 	 NA	NA	NA	682607	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea seabrensis 	 NA	NA	NA	682608	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Attalea sp. Noblick 5517 	 NA	NA	NA	682609	NA	NA	NA	115444	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus smithii 	 NA	NA	NA	115520	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus glaucescens 	 NA	NA	NA	169983	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus romanzoffiana 	 NA	NA	NA	290277	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus amara 	 NA	NA	NA	290279	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus schizophylla 	 NA	NA	NA	485390	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus botryophora 	 NA	NA	NA	682617	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus campylospatha 	 NA	NA	NA	682618	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus cearensis 	 NA	NA	NA	682619	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus cocoides 	 NA	NA	NA	682620	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus coronata 	 NA	NA	NA	682621	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus flexuosa 	 NA	NA	NA	682622	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus macrocarpa 	 NA	NA	NA	682623	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus oleracea 	 NA	NA	NA	682624	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus orinocensis 	 NA	NA	NA	682625	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus petraea 	 NA	NA	NA	682626	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus picrophylla 	 NA	NA	NA	682627	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus ruschiana 	 NA	NA	NA	682628	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus sancona 	 NA	NA	NA	682629	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus stenopetala 	 NA	NA	NA	682630	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Syagrus vermicularis 	 NA	NA	NA	682631	NA	NA	NA	115519	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Beccariophoenix madagascariensis 	 NA	NA	NA	131259	NA	NA	NA	131258	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Orbignya barbosiana 	 NA	NA	NA	145700	NA	NA	NA	145699	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia eriospatha 	 NA	NA	NA	169980	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia yatay 	 NA	NA	NA	203642	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia capitata 	 NA	NA	NA	290278	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia aff. paraguayensis Noblick 5459 	 NA	NA	NA	682610	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia aff. yatay Zardini s.n. 	 NA	NA	NA	682611	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia lallemantii 	 NA	NA	NA	682613	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia marmorii 	 NA	NA	NA	682614	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Butia paraguayensis 	 NA	NA	NA	682615	NA	NA	NA	169979	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Voanioala gerardii 	 NA	NA	NA	169982	NA	NA	NA	169981	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Lytocaryum weddellianum 	 NA	NA	NA	169995	NA	NA	NA	169994	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Lytocaryum sp. Lorenzi 6496 	 NA	NA	NA	682616	NA	NA	NA	169994	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Polyandrococos caudescens 	 NA	NA	NA	290258	NA	NA	NA	290257	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Jubaea chilensis 	 NA	NA	NA	290260	NA	NA	NA	290259	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Parajubaea torallyi 	 NA	NA	NA	290262	NA	NA	NA	290261	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Parajubaea cocoides 	 NA	NA	NA	455375	NA	NA	NA	290261	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Jubaeopsis caffra 	 NA	NA	NA	290264	NA	NA	NA	290263	169725	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes horrida 	 NA	NA	NA	131249	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes minima 	 NA	NA	NA	290265	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes erinacea 	 NA	NA	NA	996926	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes grandis 	 NA	NA	NA	996927	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes hirsuta 	 NA	NA	NA	996928	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes killipii 	 NA	NA	NA	996930	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes spicata 	 NA	NA	NA	996931	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Aiphanes ulei 	 NA	NA	NA	996932	NA	NA	NA	131248	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum paramaca 	 NA	NA	NA	290267	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum gynacanthum 	 NA	NA	NA	290270	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum chambira 	 NA	NA	NA	446105	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum chonta 	 NA	NA	NA	446106	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum faranae 	 NA	NA	NA	446107	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum huicungo 	 NA	NA	NA	446108	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum javarense 	 NA	NA	NA	446109	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum macrocalyx 	 NA	NA	NA	446110	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum minus 	 NA	NA	NA	446112	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum murumuru 	 NA	NA	NA	446113	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum sciophilum 	 NA	NA	NA	446114	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum standleyanum 	 NA	NA	NA	446115	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum urostachys 	 NA	NA	NA	446116	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum vulgare 	 NA	NA	NA	446117	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum huaimi 	 NA	NA	NA	455340	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum jauari 	 NA	NA	NA	996933	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum malybo 	 NA	NA	NA	996934	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum rodriguesii 	 NA	NA	NA	996935	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum scopatum 	 NA	NA	NA	1010632	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum sociale 	 NA	NA	NA	1076411	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum aculeatum 	 NA	NA	NA	1128769	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum acaule 	 NA	NA	NA	1198269	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum campestre 	 NA	NA	NA	1198270	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum carnosum 	 NA	NA	NA	1198271	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum farinosum 	 NA	NA	NA	1198272	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum ferrugineum 	 NA	NA	NA	1198273	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum gratum 	 NA	NA	NA	1198274	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum perangustatum 	 NA	NA	NA	1198275	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Astrocaryum ulei 	 NA	NA	NA	1198276	NA	NA	NA	145670	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris gasipaes 	 NA	NA	NA	154467	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris humilis 	 NA	NA	NA	169978	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris maraja 	 NA	NA	NA	290268	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris bifida 	 NA	NA	NA	341981	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris brongniartii 	 NA	NA	NA	341982	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris campestris 	 NA	NA	NA	341983	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bactris coloradonis 	 NA	NA	NA	341984	NA	NA	NA	154466	169726	169705	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
