name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Satyrus_ferula	NA	NA	NA	111941	NA	NA	NA	111939	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pseudophilotes_abencerragus	NA	NA	NA	282380	NA	NA	NA	282379	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pseudophilotes_baton	NA	NA	NA	301169	NA	NA	NA	282379	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pseudophilotes_bavius	NA	NA	NA	301161	NA	NA	NA	282379	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Scolitantides_orion	NA	NA	NA	301177	NA	NA	NA	301176	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pseudophilotes_panoptes	NA	NA	NA	1002889	NA	NA	NA	282379	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Pseudophilotes_vicrama	NA	NA	NA	282392	NA	NA	NA	282379	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Spialia_orbifer	NA	NA	NA	876077	NA	NA	NA	509482	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Spialia_sertorius	NA	NA	NA	509483	NA	NA	NA	509482	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Muschampia_cribrellum	NA	NA	NA	876083	NA	NA	NA	876082	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Muschampia_tessellum	NA	NA	NA	876084	NA	NA	NA	876082	NA	NA	40100	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Tarucus_balkanicus	NA	NA	NA	1261520	NA	NA	NA	282010	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Tarucus_theophrastus	NA	NA	NA	282011	NA	NA	NA	282010	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Thecla_betulae	NA	NA	NA	596664	NA	NA	NA	328879	NA	140315	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Thymelicus_acteon	NA	NA	NA	876078	NA	NA	NA	218770	NA	NA	40096	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Thymelicus_lineola	NA	NA	NA	218773	NA	NA	NA	218770	NA	NA	40096	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Thymelicus_sylvestris	NA	NA	NA	272628	NA	NA	NA	218770	NA	NA	40096	40093	40092	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Tomares_nogelii	NA	NA	NA	876079	NA	NA	NA	596763	NA	596762	42300	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Vanessa_atalanta	NA	NA	NA	42275	NA	NA	NA	42274	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Vanessa_cardui	NA	NA	NA	171605	NA	NA	NA	42274	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Vanessa_virginiensis	NA	NA	NA	171606	NA	NA	NA	42274	NA	171576	40040	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Ypthima_asterope	NA	NA	NA	644929	NA	NA	NA	270059	150886	127320	42282	33415	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Zegris_eupheme	NA	NA	NA	320255	NA	NA	NA	320254	NA	152601	42449	7114	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Zerynthia_polyxena_cassandra	NA	NA	330377	330376	NA	NA	NA	132709	NA	213900	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Allancastria_cerisyi	NA	NA	NA	132692	NA	NA	NA	132691	NA	213900	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Allancastria_cretica	NA	NA	NA	330371	NA	NA	NA	132691	NA	213900	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Zerynthia_polyxena	NA	NA	NA	330376	NA	NA	NA	132709	NA	213900	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Zerynthia_rumina	NA	NA	NA	132710	NA	NA	NA	132709	NA	213900	42290	7143	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
Zizeeria_knysna	NA	NA	NA	282316	NA	NA	NA	282315	NA	NA	42297	27544	37572	41197	41196	41191	7088	85604	33392	33340	50557	6960	NA	6656	NA	NA	33208	2759
